"title";"function";"keywords";"questions"
"De berichten dat de Nederlandse natuur verschrompelt en een noodplan nodig is  ";"C.J. SchoutenCUMinister van Landbouw, Natuur en VoedselkwaliteitMede namens:C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en Waterstaat  ";"VERDROGING#NATUURBEHOUD#NATUURRAMPEN#KLIMAATVERANDERING# # #";"<questions><question>1 Bent u bekend met de berichten “Bioloog waarschuwt: 'De natuur verschrompelt, diersoorten gaan verdwijnen'” 1) en “Nederland wordt dorre vlakte: 'Noodplan nodig voor natuur” 2) ?</question><question>2 Deelt u de zorgen van de in bovenstaande nieuwsberichten genoemde wetenschappers en natuurorganisaties over de al maanden aanhoudende droogte, waardoor de Nederlandse natuur verschrompelt en diersoorten dreigen te verdwijnen? Zo nee, waarom niet?</question><question>3 Deelt u de mening van bioloog Arnold van Vliet, verbonden aan de Wageningen Universiteit, dat de Nederlandse natuur zo versnipperd is en zo slecht beschermd wordt, dat ze deze klap van extreme droogte niet aankan? Zo nee, waarom niet?</question><question>4 Welke maatregelen worden er op dit moment genomen om de schade aan flora en fauna die de aanhoudende extreme droogte in natuurgebieden veroorzaakt te beperken, zoals onder andere Staatsbosbeheer samen met De Vlinderstichting doet op het Veluwse Kootwijkerzand, waar bakken bloeiende nectarplanten zijn neergezet om heidevlinders te redden?</question><question>5 Bent u nog voornemens om (extra) maatregelen te nemen om de verschrompeling van natuurgebieden en het verdwijnen van diersoorten te voorkomen? Zo ja, welke, waar en wanneer? Zo nee, waarom niet?</question><question>6 Wat is uw visie op de komst van nieuwe dier- en plantensoorten vanuit Zuid-Europa naar ons land, een ontwikkeling die door klimaatverandering en daarmee gepaard gaande weersextremen geïntensiveerd zal worden?</question><question>7 Deelt u de mening dat, zowel voor het behoud van onze soorten en het kunnen laten gedijen van nieuwe soorten in Nederland, de vergaande versnippering van de Nederlandse natuurgebieden een groot probleem is, omdat dieren in tijden van droogte niet kunnen wegtrekken naar een plek waar nog wel water en voedsel te vinden is en nieuwe soorten de natuurgebieden in Nederland moeilijk kunnen bereiken? Zo nee, waarom niet?</question><question>8 Bent u er zich van bewust dat, zowel voor het behoud van onze soorten en het kunnen laten gedijen van nieuwe soorten in Nederland, onze natuurgebieden opnieuw ingericht moeten worden door deze te verbinden en de gebieden klimaatrobuuster te maken? Zo ja, hoe wilt u dit in de praktijk gaan brengen? </question><question>9 Wilt u de provincies gaan helpen om de natuurgebieden provinciegrens- en uiteindelijk landsgrensoverschrijdend te gaan verbinden en klimaatrobuust te maken? Zo nee, waarom niet? Zo ja, hoe en op welke termijn?10Wat vindt u van de oproep van verschillende natuurorganisaties dat alle natuurgebieden in Nederland, net als alle gemeenten, onderworpen dienen te worden aan een klimaatstresstest, zodat ook duidelijk wordt in hoeverre onze natuurgebieden opgewassen zijn tegen het klimaatscenario van het KNMI dat in 2050 hevigere buien, hetere zomers en langere periodes van droogte voorspelt? Bent u bereid om een dergelijke klimaatstresstest voor natuurgebieden in te voeren? Zo nee, waarom niet? Zo ja, hoe en op welke termijn?11Deelt u de mening van natuurorganisaties, waaronder Staatsbosheer, dat de waterstanden, die voor de landbouw kunstmatig laag worden gehouden, omhoog moeten om verdergaande bodemdaling en verdroging van natuurgebieden een halt toe te roepen? Zo ja, bent u bereid om uw beleid hierop te intensiveren en provincies te helpen om de natuur meer water vast te laten houden? Zo nee, waarom niet?(1) “Bioloog waarschuwt: 'De natuur verschrompelt, diersoorten gaan verdwijnen'”, Volkskrant 27-07-2018, Ten Eerste p. 5.2) “Nederland wordt dorre vlakte: 'Noodplan nodig voor natuur'”, AD 26-07-2018: https://www.ad.nl/binnenland/nederland-wordt-dorre-vlakte-noodplan-nodig-voor-natuur~a88fb3a9/  </question></questions>"
"Het bericht ‘Spoorwegdoden door schuld laks ministerie’  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"SPOORWEGONGEVALLEN#SPOORWEGOVERGANGEN#OVERLIJDEN#TOEGEPAST ONDERZOEK#VERKEERSVEILIGHEID# # #";"<questions><question>1 Kent u het bericht “Spoorwegdoden door schuld laks ministerie”? (1)</question><question>2 Wat vindt u van de conclusie van de Onderzoeksraad voor Veiligheid (OVV) dat roekeloosheid geen rol speelt bij ongeveer driekwart van de ongevallen en bij meer dan de helft van de dodelijke slachtoffers?</question><question>3 Deelt u de mening dat dat het haalbaar is om het aantal ongevallen met minimaal driekwart en het aantal dodelijke slachtoffers met minimaal de helft te doen dalen?</question><question>4 Deelt u de mening dat het ministerie van Infrastructuur en Waterstaat vanuit haar stelselverantwoordelijkheid verantwoordelijk is voor de veiligheid van spoorwegovergangen en dat het ministerie andere partijen zoals ProRail aan moet sturen indien nodig?</question><question>5 Deelt u de mening dat geld geen rol mag spelen als het gaat om het verbeteren van de veiligheid?</question><question>6 Deelt u de mening dat alle onbewaakte spoorwegovergangen zo snel mogelijk bewaakt of opgeheven moeten worden en dat er honderden bewaakte spoorwegovergangen veiliger gemaakt moeten worden? Zo ja, bent u bereid om hier uiterlijk aan het begin van het parlementaire jaar mee aan de slag te gaan? (1) Telegraaf.nl, 26 juli 2018, 'Spoorwegdoden door schuld laks ministerie' (https://www.telegraaf.nl/nieuws/2351366/spoorwegdoden-door-schuld-laks-ministerie)  </question></questions>"
"De Nederlandse Spoorwegen (NS) die breekt met de belofte om driekwart van het afval op stations te scheiden in 2020  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"NEDERLANDSE SPOORWEGEN#AFVALVERWERKING#STATIONS# # #";"<questions><question>1 Kent u het bericht “De reiziger wordt gefopt: afval op stations wordt niet gescheiden opgehaald”? 1)</question><question>2 Wat vindt u ervan dat de NS haar belofte niet nakomt om op stations en in treinen in 2020 driekwart van het afval gescheiden in te zamelen door enerzijds te weinig combinatiecontainers te plaatsen waarin reizigersafval gescheiden kan worden opgehaald en anderzijds door apart verzameld afval alsnog op een hoop te gooien?</question><question>3 Deelt u de mening dat de NS zich te makkelijk ervan afmaakt door te zeggen dat afvalscheiding te duur is, te veel tijd kost en te moeilijk is, aangezien zij zich bewust was van mogelijke obstakels toen zij haar handtekening zette onder de ambities van de Green Deal in 2015? Zo nee, waarom niet?</question><question>4 Deelt u de mening dat de NS zich te makkelijk ervan afmaakt door te zeggen dat het ontbreekt aan benodigd materiaal zoals combinatiecontainers, terwijl een voorman schoonmaak wél een dummy hiervoor weet te maken en operationeel op stations weet te krijgen? Zo nee, waarom niet?</question><question>5 Deelt u de mening dat het 'dodelijk' is voor de motivatie van mensen als ze zien dat gescheiden afval alsnog in een container wordt gekieperd? Deelt u de mening dat dit haaks staat op de ambitie in de Green Deal om consumentengedrag positief te beïnvloeden en reizigers te stimuleren om afval te scheiden? Zo nee, waarom niet?</question><question>6 Heeft de NS de bekendheid van haar proef waarbij klanten die een eigen beker meebrengen 25 cent minder betalen voor koffie al weten te verbeteren? Vindt u dat de NS zich voldoende inspant om van deze proef - reeds toegezegd in 2015 als onderdeel van de Green Deal en gestart in 2016 - een succes te maken? Zo nee, waarom niet? Zo ja, waaruit blijkt dat?</question><question>7 Heeft de NS geld gekregen voor de Green Deal (nr. 180, Afvalreductie en –recycling op stations en in treinen)? Zo ja, hoeveel? Zo nee, waarom niet?</question><question>8 Wat zijn de consequenties voor de NS nu zij haar afspraak uit de Green Deal niet weet waar te maken?</question><question>9 Op welke wijze heeft u de vorderingen in deze Green Deal gemonitord en op welke wijze heeft u bijgestuurd?10Deelt u de mening dat u voldoende actief bent geweest in deze Green Deal? Zo ja, waar blijkt dat uit? Zo nee, welke consequenties verbindt u hieraan?11Hoe luiden uw plannen om de afgesproken ambities alsnog waar te maken? Wilt u die plannen toelichten?1</question><question>2 Hoe geeft u uitvoering aan de motie Van Brenk/Wassenberg 2) waarin wordt verzocht afspraken te maken met grote koffieketens op stations om het aantal gebruikte koffiebekers terug te brengen? (1)  Trouw.nl, 20 juli 2018, 'De reiziger wordt gefopt: afval op stations wordt niet gescheiden opgehaald' (https://www.trouw.nl/home/ns-wil-afval-scheiden-op-stations-maar-daar-komt-weinig-van-terecht~a8b3166c/)(2) Kamerstuk 33043, nr. 8</question><question>4   </question></questions>"
"Het bericht ‘AirBridgeCargo verkiest Luik boven Schiphol als Europese hub’  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en Waterstaat  ";"LUCHTHAVENS#SCHIPHOL#LUCHTVAARTMAATSCHAPPIJEN# # #";"<questions><question>1 Bent u bekend met de berichten: AirBridgeCargo verkiest Luik boven Schiphol als Europese hub (1), AirBridgeCargo kiest Luik als alternatief voor Schiphol (2), en Deal tussen KLM en AirBridgeCargo redt honderd banen op Schiphol? (3) </question><question>2 Wat vindt u ervan dat het bedrijf Volga-Dnepr Group met haar dochters AirbridgeCargo en CargoLogicAir voortaan circa dertig vluchten per week zal gaan uitvoeren vanaf de Belgische luchthaven en niet meer vanaf Schiphol? </question><question>3 Welke bedrijven die actief zijn in de luchtvracht verplaatsen hun activiteiten of hebben hun activiteiten al eerder verplaatst naar het buitenland? Welke nadelen leverde dit op? Wat betekent dit voor ondernemers die mogelijk geen gebruik meer kunnen maken van luchtvracht vanuit Nederland? Is te becijferen welke schade dit oplevert? </question><question>4 Welke invloed heeft het slot op Schiphol met de capaciteitsbeperking tot 500.000 vliegbewegingen dan wel het onvoldoende beschikbaar hebben van voldoende slots voor luchtvracht? Klopt het dat Luik profiteert van schaarste aan start- en landingsrechten (of slots) op Schiphol? Geldt dat ook voor Brussel of elders? </question><question>5 Wat is ondernomen, door wie en wat heeft u gedaan om dergelijke luchtvrachtactiviteiten op Schiphol te behouden? </question><question>6 Wanneer ontvangt de Kamer de gecorrigeerde local rule en wanneer komt er eindelijk zicht op voldoende ruimte voor luchtvracht? </question><question>7 Is er nu zicht op eventueel verlies van banen, tegen de achtergrond dat in november 2017 door het dreigende vertrek van AirBridgeCargo een ontslag van ruim honderd banen bij vrachtafhandelaar Menzies voorkomen werd? Zo nee, waarom niet? Zo ja, om hoeveel banen gaat het? Wat is de rol van de vakbonden hierin? </question><question>8 Hoe rijmt u banen- en connectiviteitsverlies met de tekst uit het regeerakkoord over “een goede luchthaven Schiphol, is belangrijk voor de Nederlandse economie en onze aantrekkingskracht als vestigingsplaats""? </question><question>9 Bent u van mening dat luchtvracht essentieel onderdeel is van de faciliteiten die Schiphol te bieden heeft en dat beperking daarvan schade aan onze economie kan berokkenen? Wat is uw visie op luchtvracht vanaf Schiphol in het algemeen? Welke rol speelt luchtvracht in relatie ander mainportgebonden luchtverkeer, zoals transferspassagiers, intercontinentale of zakelijke bestemmingen? 10In hoeverre kan Maastricht Aachen Airport een alternatief zijn om banen in ieder geval binnen Nederlands grondgebied te behouden?  (1) https://www.luchtvaartnieuws.nl/, 18 juli 201</question><question>8 (2) https://www.luchtvaartnieuws.nl/, 10 oktober 201</question><question>7 (3) https://www.luchtvaartnieuws.nl/, 9 november 2017  </question></questions>"
"Het beëindigen van vluchten naar Teheran door KLM en de gevolgen van Amerikaanse secundaire sancties  ";"S.A. BlokVVDMinister van Buitenlandse ZakenS.A.M. KaagD66Minister voor Buitenlandse Handel en OntwikkelingssamenwerkingMede namens:C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en Waterstaat  ";"IRAN#LUCHTVAARTMAATSCHAPPIJEN#ECONOMISCHE SANCTIES#VS#EU#ENERGIEBEDRIJVEN#MARKTSECTOR# # #";"<questions><question>1 Heeft u kennisgenomen van het bericht dat KLM stopt met vluchten naar Teheran om 'commerciële' redenen? (1) </question><question>2 Heeft u kennisgenomen van het bericht: “VS wijst verzoek EU om vrijstelling Iran-sancties af”? (2) </question><question>3 Kunt u aangeven of er naar uw visie relaties zijn met de Amerikaanse sancties in de richting van Iran en het stoppen met vluchten door KLM op Iran? Zo nee, waarom niet? Zo ja, welke relaties zijn dat? </question><question>4 Kunt u aangeven hoe het besluit dat door KLM genomen is, zich verhoudt tot het Europese beleid richting Iran? </question><question>5 Spelen er naast commerciële overwegingen bij KLM nog andere overwegingen om deze vluchten te beëindigen? Zo ja, welke overwegingen zijn dat? </question><question>6 Kunt u aangeven welke gevolgen de secundaire sancties hebben voor het Nederlandse bedrijfsleven in het algemeen? Kunt u dat per sector en indien mogelijk per bedrijf aangeven? Kunt u hierbij in ieder geval aangeven wat de impact is voor de Nederlandse olie- en gassector? </question><question>7 Ondersteunt de Nederlandse overheid de nieuwe Amerikaanse sancties? </question><question>8 Ondersteunt de EU de nieuwe Amerikaanse sancties? </question><question>9 Zijn de Amerikaanse secundaire sancties die Europese bedrijven treffen, volgens u schadelijk voor de (economische) relatie tussen Europa en de Verenigde Staten? 10Zijn er juridische en praktische mogelijkheden om de Amerikaanse secundaire sancties te omzeilen? 11Is er een Europees antwoord op dit sanctiebeleid van de VS? En is de EU voornemens tegenmaatregelen te nemen tegen de VS met eenzelfde economische impact? 1</question><question>2 Welke gevolgen zou het eventueel negeren van het Amerikaanse beleid met secundaire sancties voor Nederlandse bedrijven hebben? 1</question><question>3 Zijn deze secundaire sancties en de gevolgen daarvan voor het Nederlandse bedrijfsleven ter sprake gekomen in het gesprek tussen premier Rutte en president Trump op 2 juli jl.? 1</question><question>4 Hoe ver zijn we in de termijn van de zogenaamde ‘wind-down period’ van negentig tot honderdtachtig dagen die de Amerikanen hebben om bestaande zaken af te wikkelen? Is dat voldoende voor Nederlandse bedrijven? Op welke datum vallen Nederlandse bedrijven onder het Amerikaanse sanctiebeleid?  (1) https://www.rtlz.nl/beurs/bedrijven/klm-stopt-vluchten-naar-teheran-om-commerciele-redenen(2) https://nos.nl/artikel/2241727-vs-wijst-verzoek-eu-om-vrijstelling-iran-sancties-af.html  </question></questions>"
"De brief ‘Voortgang onderzoek asbest in cosmetica’ en het bericht ‘Johnson & Johnson moet schadevergoeding van 4 miljard euro betalen’  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en WaterstaatB.J. BruinsVVDMinister voor Medische Zorg  ";"ASBEST#UITERLIJKE VERZORGINGSBRANCHE#CHEMISCHE INDUSTRIE#TOEGEPAST ONDERZOEK#SCHADEVE#RGOEDING# # #Relatie#Soort#Beschrijving#Link#referentie#Kamerstuk 25834, nr. 146# # #";"<questions><question>1 Bent u op de hoogte dat er verschillende onderzoeksmethoden bestaan om onderzoek te doen naar asbest in talkhoudende producten? (1)</question><question>2 Welke onderzoeksmethode is gebruikt om deze 296 producten te onderzoeken? Kunt u uitleggen waarom er voor deze onderzoeksmethode is gekozen? Zo nee, waarom niet?</question><question>3 Bent u bereid om de onderzochte 296 producten opnieuw te onderzoeken met een onderzoeksmethode die ook voldoet aan de geldende NEN-norm (Nederlandse Normalisatie Instituut, NEN5896, bijlage C) en waarmee het onderzoek nauwkeuriger gedaan kan worden, namelijk de methode zoals het Comité Asbestslachtoffers en Nomacon in opdracht van EenVandaag hebben gebruikt en die ontwikkeld is door de Amerikaanse wetenschapper Sean Fitzgerald? Zo ja, wanneer gaat u dit in gang zetten? Zo nee, waarom niet?</question><question>4 Bent u in detail bekend met de onderzoeksmethode, waarbij het talkhoudende product wordt opgelost in water en alcohol, vervolgens in een ultrasoonbad geplaatst wordt, daarna gefilterd wordt met een 0,2 micron filter en vervolgens onder de SEM-microscoop geplaatst wordt? Bent u ook bekend met het feit dat deze methode zeer effectief is voor onderzoek naar asbestverontreiniging in talk en dat deze methode wordt voorgedragen als ISO-norm in september van dit jaar?</question><question>5 Bent u bekend met het bericht Johnson and Johnson moet schadevergoeding van 4 miljard euro betalen? (2)</question><question>6 Hoeveel producten van Johnson and Johnson worden er verkocht in Nederland?</question><question>7 Hoeveel producten van Johnson and Johnson zijn er meegenomen in het onderzoek dat uitgevoerd is door de Nederlandse Voedsel-  en Warenautoriteit (NVWA?)</question><question>8 Bent u bereid om aanvullend onderzoek te doen naar de talkhoudende producten van Johnson and Johnson? Zo ja, wanneer gaat u hier opdracht toe geven? Zo nee, waarom niet?(1) Brief van de minister voor Medische Zorg en Sport over Voortgang onderzoek asbest in cosmetica, Kamerstuk 25834, nr. 146.(2) NU.NL, 13 juli 2018, Johnson and Johnson moet schadevergoeding van 4 miljard euro betalen (https://www.nu.nl/economie/5362097/johnson--johnson-moet-schadevergoeding-van-4-miljard-euro-betalen.html)</question></questions>"
"Het bericht ‘Geen landelijk systeem voor aanpak agressie in openbaar vervoer (OV)’  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"DATABANKEN#REGISTRATIE PERSOONSGEGEVENS#OPENBAAR VERVOER#GEWELDMISDRIJVEN#POLITIE# # #Relatie#Soort#B#eschrijving#Link#referentie#Kamerstuk 29984, nr. 598#referentie#Kamerstuk 28642, nr. 90# # #";"<questions><question>1 Bent u bekend met het bericht ""Geen landelijk systeem voor aanpak agressie in OV”? (1)</question><question>2 Deelt u de mening dat een koppeling van gegevens van incidentregistratie tussen vervoerders onderling en met de politie zal bijdragen aan risicogestuurd handhaven van de veiligheid in het OV?</question><question>3 Bent u bereid om er bij uw collega van het ministerie Justitie en Veiligheid op aan te dringen dat er een aanspreekpunt komt voor (regionale) vervoerders bij de politie?</question><question>4 Bent u bereid om ervoor te zorgen dat de informatie over de incidenten bij de Nederlandse Spoorwegen (NS) ook met regionale vervoerders gedeeld wordt?</question><question>5 Bent u bereid om bij de NS, het GVB (Amsterdam), de Rotterdamse Electrische Tram N.V. (RET) en de Haagsche Tramweg-Maatschappij (HTM), tekst en uitleg te geven waarom een landelijk systeem belangrijk is voor de veiligheid van de reiziger, ondanks dat het aan deze specifieke partijen weinig nieuwe informatie verschaft?</question><question>6 Bent u bereid om alsnog een landelijk systeem in te voeren en om zodoende recht te doen aan de twee aangenomen moties 2) over het koppelen van incidenten- en politiegegevens en over het komen tot één landelijk werkend en geïntegreerd data-analysesysteem? (1)https://www.ovpro.nl/personeel/2018/07/10/geen-landelijk-systeem-voor-aanpak-agressie-in-ov/(2) Kamerstukken 29 984, nr. 598 en 28 642, nr. 90  </question></questions>"
"Het bericht ‘Giftige stof PFOA gevonden in recreatieplas Berkendonk in Helmond’  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en Waterstaat  ";"GEVAARLIJKE STOFFEN#KANKER#LOZINGEN#RECREATIEGEBIEDEN#NOORD-BRABANT#TOEZICHT# # #";"<questions><question>1 Kent u het bericht ‘Giftige stof PFOA gevonden in recreatieplas Berkendonk in Helmond’? (1) </question><question>2 Is het duidelijk hoe PFOA, dat als sinds 2012 verboden is, in recreatieplas Berkendonk terecht is gekomen? Zo ja, kunt u dat uiteenzetten? Zo nee, loopt hier onderzoek naar en wanneer kan de Kamer daarover geïnformeerd worden? </question><question>3 Hoe is het mogelijk dat de concentratie PFOA in de zwemplas boven de landelijke advieswaarden ligt, maar dat zwemmen en daarmee blootstelling aan PFOA toegestaan blijft? Welke risico’s brengt dit met zich mee? </question><question>4 Waarom stelt het Rijksinstituut voor Volksgezondheid en Milieu (RIVM) dat het milieu in en rondom de recreatieplas geen gevaar loopt, terwijl de concentratie PFOA boven de landelijke advieswaarden ligt? Bent u van mening dat zowel mens als milieu niet in aanraking moeten komen met kankerverwekkende stoffen, zoals PFOA, actief geloosd door de industrie? </question><question>5 Welke regels zijn er voor het transporteren van kankerverwekkende stoffen, zoals PFOA? Houdt het bedrijf Chemours zich aan deze regels? Zo ja, hoe? Zo nee, welke maatregelen bent u voornemens te treffen om dit aan te pakken? </question><question>6 Is het bekend naar welke andere bedrijven Chemours, naast GenX, ook PFOA vervoert? Zo ja, kan de Kamer de lijst met bedrijven zo snel mogelijk ontvangen? Zo nee, wat gaat u doen om deze informatie boven tafel te krijgen? (1) http://www.omroepbrabant.nl/?news/2802591053/Giftige+stof+PFOA+gevonden+in+recreatieplas+Berkendonk+in+Helmond.aspx  </question></questions>"
"Het bericht ‘Sterk verhoogde concentratie GenX in slootwater omgeving Chemours’  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en WaterstaatMede namens:S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"WATERBODEM#VERONTREINIGING#GEVAARLIJKE STOFFEN#LOZINGEN#CHEMISCHE INDUSTRIE#ZUID-HOLLAND#NATUUR#KANKER#VERGUNNINGEN# # #";"<questions><question>1 Kent u het bericht ‘Sterk verhoogde concentratie GenX in slootwater omgeving Chemours’? (1)</question><question>2 Hoe is het mogelijk dat er sterk verhoogde concentraties GenX en PFOA zijn aangetroffen in het slootwater in de omgeving van Chemours? Wat kunt u hierover melden aan de Kamer?</question><question>3 Klopt het dat de afspraak is dat PFOA vanaf 2012 niet meer gebruikt zou worden? Zo ja, hoe kan het dan in sterk verhoogde concentraties aangetroffen worden zes jaar nadat het niet meer gebruikt zou worden door Chemours?</question><question>4 Is het aannemelijk dat Chemours nog altijd structureel PFOA loost en daarmee de afspraken die gemaakt zijn met het bevoegd gezag niet nakomt? Zo ja, steunt u dan het keihard aanpakken van Chemours door de provincie als bevoegd gezag? Zo nee, waarom niet?</question><question>5 Welke gevolgen hebben de sterk verhoogde concentraties GenX en PFOA voor gewassen uit de moestuinen waarvan nu gezegd wordt dat ze beter niet gesproeid kunnen worden met het water uit de sloot? Zijn er risico’s voor de gezondheid van mensen die groente en fruit hebben gegeten uit die moestuinen? Zo ja, welke risico’s zijn dat? Zo nee, waar baseert u dat op?</question><question>6 Welke risico’s lopen dieren die regelmatig uit de sloot hebben gedronken? Hoe wordt de grens bepaald wanneer er risico’s zijn en wanneer er geen risico's zijn?</question><question>7 Deelt u de mening dat PFOA, waarvan bekend is dat het kankerverwekkend is, in geen geval gebruikt en geloosd mag worden in ons milieu en water? Zo ja, wat gaat u doen om dit zo snel mogelijk te realiseren? Zo nee, waarom niet?</question><question>8 Is de optelsom van alle vervuiling, die veroorzaakt is door Chemours in veel delen van ons land, reden om in Europees verband te pleiten voor versnelling van de procedure om GenX op de lijst met zeer zorgwekkende stoffen te plaatsen? Zo ja, wat gaat u ondernemen om dit te realiseren? Zo nee, wat moet er nog meer gebeuren voor het wel zover is?</question><question>9 Begrijpt u dat omwonenden in Dordrecht, Sliedrecht, Papendrecht en andere gemeenten helemaal klaar zijn met de manier waarop Chemours omgaat met hun gezondheid, het milieu en lozingen op het water? Wanneer kunnen zij rekenen op de overheid als het gaat om het aanpakken van vervuilers als Chemours?10Wanneer is de eerste mogelijkheid voor de provincie Zuid-Holland om de vergunning van Chemours aan te scherpen of in te trekken? Gaat u de provincie op alle mogelijke manieren (onder)steunen om de lozingen van GenX zover mogelijk te reduceren en het lozen van PFOA, dat al verboden is, per direct te stoppen? Zo ja, hoe? Zo nee, waarom niet?(1) NOS.nl, 13 juli 2018, Sterk verhoogde concentratie GenX in slootwater omgeving Chemours(https://nos.nl/artikel/2241248-sterk-verhoogde-concentratie-genx-in-slootwater-omgeving-chemours.html)  </question></questions>"
"De wirwar van reisproducten in het openbaar vervoer (OV) en de noodzaak van tariefintegratie  ";"S. van Veldhoven-van der MeerD66Staatssecretaris van Infrastructuur en Waterstaat  ";"OPENBAAR VERVOER#PRIJZEN#PROVINCIES# # #";"<questions><question>1 Kent u het artikel ""Tijd voor noordelijk traject-abonnement""? (1)</question><question>2 Deelt u de mening dat de reiziger hinder en hoge kosten ondervindt, omdat grenzen tussen concessiegebieden en verschillende vervoerders zorgen voor een wirwar aan reisproducten?</question><question>3 Deelt u de mening dat een noordelijk trajectabonnement in de drie noordelijke provincies een oplossing is voor dit probleem? Vindt u het wenselijk dat het noordelijk trajectabonnement zo snel mogelijk gerealiseerd wordt?</question><question>4 Deelt u de mening dat tariefintegratie in heel Nederland wenselijk is voor reizigers die naar school of werk reizen met een abonnement, omdat het klantvriendelijker is en kosten bespaart? Op welke manier wilt u reisproducten beter laten aansluiten op de wensen van reizigers? Bent u bereid om hierover in overleg te treden met vervoerders en provinciale overheden? Ziet u kansen om al in 2019 zoveel mogelijk tariefintegratie toe te passen, zodat de reiziger centraal komt te staan?(1) Dagblad van het Noorden, 4 juli 2018, Tijd voor noordelijk traject-abonnement  </question></questions>"
"Het bericht: ‘Gemeenten zijn irritant zoemende drones zat’  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en Waterstaat  ";"ONBEMANDE VLIEGTUIGEN#OVERLAST#GEDRAGSCODES# # #";"<questions><question>1 Bent u bekend met het artikel 'Gemeenten zijn irritant zoemende drones zat'? (1) </question><question>2 Hoe denkt u over een gedragscode voor de sector? </question><question>3 Welke partijen doen mee of spelen een rol? Welke rol kan het ministerie van Infrastructuur en Waterstaat hierin vervullen? </question><question>4 Welke andere initiatieven zijn gaande om de overlast van drones te verminderen of te voorkomen? Kunt u de Kamer hierover informeren? </question><question>5 Ziet u kans voor opschaling en uitrol van de gedragscode en andere overlast beperkende initiatieven over de rest van Nederland? (1) Algemeen Dagblad/Haagse Courant, 10 juli 2018.  </question></questions>"
"De evaluatie van de Belevingsvlucht  ";"C. van Nieuwenhuizen WijbengaVVDMinister van Infrastructuur en Waterstaat  ";"LUCHTHAVENS#GELUIDHINDER#MER#SCHIPHOL# # #";"<questions><question>1 Kunt u van alle acht aanbevelingen van de regiegroep in zijn evaluatie van de belevingsvlucht per aanbeveling aangeven of en, zo ja, hoe u deze aanbeveling gaat opvolgen en daarbij zo veel mogelijk het tijdpad voor het opvolgen van deze aanbeveling aangeven? (1)</question><question>2 Kunt u daarbij specifiek per meetpunt waar het geluidsniveau significant heeft afgeweken van de in het milieueffectrapport (MER) berekende waarden aangeven hoe dit kan en welke gevolgen die afwijking heeft voor zaken als de vliegroutes en de openstelling van de luchthaven?</question><question>3 Kunt u tevens specifiek ingaan op de aanbeveling van de regiegroep om openstelling van de luchthaven Lelystad pas te laten plaatsvinden wanneer het luchtruim opnieuw is ingedeeld?</question><question>4 Kunt u bovenstaande vragen integraal beantwoorden in de door u aangekondigde reactie op het evaluatierapport?</question><question>5 Hoe kan het zijn dat zelfs het gerepareerde MER Lelystad nog steeds zo fors afwijkt van de gemeten resultaten?</question><question>6 Kunt u garanderen dat er met het MER Schiphol straks geen afwijkende geluidsniveaus gemeten gaan worden? Zo ja, kunt u te zijner tijd de Kamer een vergelijking doen toekomen over berekende en gemeten geluidsniveaus? Zo nee, wat is dan volgens u de waarde van de berekende geluidsniveaus in een MER?</question><question>7 Hoe kan het dat bij zowel het MER Lelystad als het MER Schiphol vertraging plaatsvindt door fouten? Deelt u de mening dat dit een structureel probleem is en dat dit bij veel mensen het gevoel opwekt dat er doorgerekend wordt tot gewenste uitkomsten voor de luchtvaartsector en het ministerie zijn bereikt?</question><question>8 Wat vindt u ervan dat het MER Lelystad niet het totale gebied omvat dat getroffen zal worden door Lelystad Airport met laagvliegroutes en dat bijvoorbeeld uitstoot van ultrafijnstof, fijnstof en CO2 boven de 900 meter niet worden meegenomen in de huidige MER-systematiek? Deelt u de mening dat ook deze zaken onderdeel moeten zijn van het MER om het totaalbeeld te kunnen schetsen? Zo ja, wat gaat u doen om dit te realiseren? Zo nee, waarom vindt u dit niet?(1) Regiegroep, “Evaluatie Belevingsvlucht”, 6 juli 2018  </question></questions>"
